click_count,avg_click_interval,click_interval_variance,click_interval_entropy,mouse_velocity_variance,max_element_click_rate,scroll_events,keystroke_count
8,1379.5204106148758,237497.51452541153,2.7434234720673083,0.02508881399759893,0.7520089748306978,5.0,18.0
5,1442.4077032541477,190556.89088657164,2.4834293048138134,0.0,1.1695749720674253,4.0,15.0
24,614.1401866120436,128000.44959777869,2.623669677837692,0.6985478564614098,2.7417572688540077,4.0,54.0
21,501.40859120278986,151081.57065473223,2.1509353732000744,0.8891263634610675,2.904543202568713,3.0,50.0
16,513.6355785811446,181617.1580674984,3.373317005524814,0.6944994951930212,2.7880806355876033,4.0,45.0
6,841.9437682652614,193900.39970511568,2.126287860036442,0.09841321663822362,0.3938087806451288,3.0,15.0
10,1462.9669906167262,194169.39813381498,2.5954743556373847,0.05695782491432585,0.6922264476106216,0.0,11.0
23,528.6620654948376,126652.19313008696,2.3965668084348013,0.9541076251013727,3.1369746817787703,5.0,54.0
20,603.8976975425506,137017.02556955576,2.9889583606911443,0.6797182599660604,1.3135604010811848,1.0,51.0
20,393.66339125141167,235461.9224686129,2.198888977345008,0.5283772284219803,1.4081819515260097,2.0,37.0
5,1842.9021163754728,165406.69838531612,2.3609521083326173,0.7366609583864485,0.221349985611163,12.0,5.0
9,1061.9504866954942,170213.64162164606,2.0760238245479767,0.00830254899210768,1.4683171180455055,3.0,18.0
8,1126.0994156460456,211395.7632669939,3.111192976087569,0.6300265591131633,1.4284342748592493,9.0,11.0
5,1165.632171758244,246377.52233790292,3.282602185418901,0.6578361566674856,1.4000488614078272,7.0,10.0
21,666.4075971141185,120690.78104022596,2.714162756301287,0.6222457525031002,3.633614283029151,4.0,41.0
4,1860.6041773978848,156185.87876207786,2.7264604398001695,0.5824549092407506,0.2308893062175857,11.0,5.0
6,1217.7147940619082,124712.99703637425,3.009030537380638,0.0798732190637889,0.3284449863328277,3.0,13.0
5,1316.1144747384142,228237.4457716746,1.9454023166079546,0.0522090428495836,1.7701629576797093,3.0,13.0
8,1002.404333438784,151815.1243985018,1.975395991336448,0.006471861011429825,1.2518269880133612,1.0,13.0
21,574.5028428956721,113908.04506814214,2.873251698024009,0.9420457992518183,3.526045506092646,3.0,43.0
21,331.9331211388352,141036.55205151206,2.2892753883983064,0.9688073953766574,1.027976517924672,5.0,40.0
3,1190.385751750886,33042.04109148745,3.5982286945929705,0.4759731225129731,0.7979628296638105,9.0,5.0
22,757.8382360584519,196236.18218117778,2.8132959476621715,0.9780688353944325,2.560329318151392,5.0,35.0
8,557.1141575812951,201106.30298724724,1.9505698560019347,0.021338592903720786,0.7375595835391641,0.0,7.0
5,1488.7508657400306,210347.4517325569,3.216007120689256,0.4184536373904245,1.1600332755775276,10.0,6.0
26,633.8494480095756,134072.7835951745,2.4880335829596945,0.7246888751788345,1.392277601007759,2.0,45.0
14,518.9868960084395,152389.46746088285,2.9134965920655116,0.8470247575517766,3.343821263480347,5.0,53.0
5,850.5638633192207,126107.1488685135,2.0141472117328987,0.09857227342430921,0.22771893715263591,2.0,11.0
7,1440.2105842636731,188794.78593741867,2.35589475248328,0.4830284214403614,0.8624009280843679,10.0,9.0
4,1221.6756144713747,227647.0579226315,2.740612319992345,0.3430465380337794,0.8965580472657373,8.0,6.0
13,357.2520764574183,158117.81042846467,2.8877082566305554,1.4502775327708153,3.700419198477101,5.0,48.0
13,681.0715043789469,117316.90326749411,2.9305647596835875,0.044220110052454874,1.7531361211019878,3.0,8.0
18,480.1876772691662,135904.6733621277,3.693556171009054,0.45564772825765676,2.5842296397033726,8.0,37.0
7,509.5875645744647,206190.6108004187,1.978934429190113,0.026471432233468834,0.4501310388032508,1.0,17.0
17,434.44002699595774,144748.1048762852,2.143380373030236,0.9387621516490391,3.972027933477425,5.0,48.0
16,509.5068303297987,130077.82473450796,2.8345278835659644,1.2103889356278084,2.9063002409707863,2.0,39.0
5,806.3510396413446,84134.27014673968,3.420127820910542,0.4758538178105285,0.43525069134825345,18.0,12.0
2,638.0022957161275,227805.74626686587,3.201767537304162,0.040034109055897764,0.2956578509339892,4.0,8.0
5,1640.0347670696929,197205.14756386454,2.8304395710669614,0.510988277951837,0.1856046534667607,7.0,8.0
6,1355.6379052355164,154977.16605810786,2.7778907647947313,0.5838295197578962,1.4034400347885876,6.0,8.0
10,546.1004471721884,130918.29318026807,2.0654574275881883,0.7473267510339462,2.137247564001486,2.0,56.0
2,991.4551925769383,180076.2147022425,3.6441171921931486,0.4313216557401099,0.22557901581155648,11.0,14.0
16,466.91022182287975,124606.19215351105,2.8753335735364205,0.8410345866654249,2.824787455107198,4.0,43.0
18,609.5235746047163,155571.79141742844,3.2395688456768306,1.2449293668620556,3.1799380819358074,6.0,45.0
12,603.615498437793,61683.55727322689,3.0535389467523997,1.0598608042890865,3.7788244700290394,3.0,47.0
24,622.9851165138274,91188.8006351641,2.1988364636879076,0.5575828742611877,1.5550508298813752,6.0,43.0
21,555.5254452230506,188433.9462498548,2.5552479603723275,0.4250050483439134,2.374654764962908,5.0,54.0
19,490.5451363947061,100946.34937277943,2.517784934033133,0.7985419666087457,2.8253255956915733,4.0,50.0
9,1348.1932146616934,246903.47702708666,3.3119314563020197,0.8730144727105982,0.5934478981589357,10.0,7.0
20,414.39519942033735,78189.65240617385,2.8921995321055,0.5088161715075523,2.815108361965595,4.0,52.0
6,1120.6362303885833,187933.75297824366,2.8259445008151864,0.6899923085046139,0.6195563292872233,15.0,6.0
10,1426.298677895259,130659.93004360238,2.6027748356481353,0.03843995389810388,1.5834945166431842,5.0,7.0
17,443.78243092801523,91020.44554467163,2.0439618347002093,0.5211703490886499,2.4416225718694875,5.0,57.0
11,371.52858663086414,110811.36642352928,3.000701373513679,0.7966667709497295,1.64528815094123,3.0,46.0
7,1209.6429440893683,166359.7910758268,2.5971220049892088,0.39596633560872874,0.8375240863983111,13.0,7.0
4,1044.9459350478514,49296.0538969739,2.5674346477042853,0.4317696156350026,0.8248369199462471,9.0,11.0
5,1056.1018526005196,130579.9224243754,2.237399203898521,0.09676160329756966,1.4806348103586588,1.0,8.0
5,1410.7599941801568,205575.47078297473,3.296050265642098,0.17482030815829597,0.6591604224896126,9.0,7.0
23,496.6557318119405,160249.3870108196,2.8052621104873987,0.9069098498117044,3.551477734446327,9.0,43.0
17,448.25568987595017,66898.86696121814,2.60080357205829,0.4756842277402986,3.265407129312952,5.0,43.0
7,1464.6859477797648,249928.63755575797,2.480669624132439,0.711087411081801,1.2197612356698622,10.0,5.0
20,499.2914354820919,94722.73126582234,3.010250511123308,0.9338083933432705,1.6910621797447885,8.0,41.0
18,382.7976797643854,117409.34172161174,3.4191306318622976,0.8105792169494925,3.254601733614135,3.0,57.0
2,814.9602317502099,57672.69982771916,2.591328715797659,0.0525595011553184,0.3097326298511843,2.0,12.0
7,511.10360282740095,91031.80241888479,2.190063812284276,0.04205029915914711,1.3717885984476472,4.0,5.0
18,598.7788943645875,236106.01049974884,2.2650044372232214,0.9264609111035443,3.626424324835673,6.0,63.0
3,1100.5943102736453,165070.89208146217,3.584686806502847,0.6973470313017784,0.12158094182777075,4.0,11.0
7,909.8005089187832,188411.69724977817,2.4731587147354563,0.030016749905423072,1.3655276887174845,5.0,13.0
4,1548.1941655734954,85205.42530288259,2.4877739349958983,0.05232572834317928,0.35348069191862586,1.0,9.0
4,1338.2474596211596,167778.52661979457,3.4808996013444684,0.42241992351013036,1.3393205778956416,15.0,8.0
4,658.8748547722511,152896.6267593419,2.910789727493439,0.6009635480175145,1.015305511171412,11.0,9.0
6,1831.5892288374937,173556.4578734266,2.1351870800290245,0.6720345947613752,0.5159640213789787,13.0,10.0
3,462.1496813813724,175771.59996369312,2.737166972138261,0.0411895365488279,1.9421489855624725,0.0,18.0
23,701.0658703947637,149626.956573429,2.872040273337172,0.8356285626972991,3.330639479291722,5.0,42.0
4,1120.210675726618,206595.7203871616,1.9671362787522653,0.054019013601662696,1.5609949934809748,8.0,8.0
9,1103.0942426878678,176039.26855939016,2.728041824236842,0.07008866681562247,1.3517668795601019,1.0,6.0
11,962.9065611362306,261569.87574262795,2.531244625123183,0.07852557846762054,1.1455919394956648,2.0,14.0
13,624.0252076809362,103271.45951179601,2.933904973876035,1.1552145801619358,3.1041246964544085,5.0,40.0
6,1725.2777825781432,147275.73528863204,3.043104022181017,0.561841244105455,0.12370109339574908,5.0,13.0
15,571.7639301251685,80788.84258815795,2.854093208741814,0.532478815371837,3.548435336454115,5.0,33.0
8,941.772959489454,183825.8324211371,3.700916763648813,0.4807374357512673,0.9349740372185047,7.0,14.0
10,905.2494965941636,86505.30826155674,2.562229694928577,0.04337002172012095,0.8814898730279834,3.0,14.0
5,1522.5568615011093,127103.02901455735,2.182543085800326,0.03284780231332006,0.9900796325476618,2.0,8.0
6,1129.8827826444824,128234.66399837969,2.5900996999694437,0.3474826611358548,0.3871312552130539,9.0,10.0
11,543.3908378006458,174713.21708706242,2.15168210500316,0.3434941378808727,3.891438981520502,4.0,49.0
4,932.7753409343209,197259.91811221608,3.5532778061317374,0.6081844937560412,1.4724509018189562,14.0,8.0
5,827.0228314684675,150982.3199680425,1.6640453958503216,0.0446301339556779,0.7325771322823457,4.0,13.0
6,1430.4980216822046,142888.04302676345,2.966857055876306,0.034627457796874185,0.3352499044500949,3.0,16.0
4,1291.5860273506169,282357.8195944702,2.0178459351669797,0.0683647610508931,0.6026283596660287,2.0,8.0
12,1079.460401924222,262735.76164508506,1.9501392191383202,0.02943043630358329,1.3065374332920596,2.0,17.0
12,1140.61236860462,227292.04259555644,2.0733221769665153,0.035541137263777764,1.8305208853289943,3.0,14.0
6,715.4199963524832,187269.01431964702,3.016435771282294,0.018249591686844334,1.370161717425611,5.0,6.0
18,321.6374438982276,138523.85462969437,2.522460346230985,0.9182863902675162,2.920075144645639,3.0,44.0
1,1359.7264363580066,63428.08785573054,1.3966339161384147,0.006101367283258177,1.1308003180157065,0.0,11.0
20,521.8288817310462,159567.39535904143,3.039352931758927,1.018137418641984,1.9582539548132587,3.0,41.0
7,598.3436511135467,248964.59505531375,2.0654147174279056,0.12561460314403083,1.7347796848378254,2.0,12.0
7,1022.803605490083,146114.54022758716,2.968004700273368,0.0,0.34262685953032446,3.0,12.0
7,900.4446821765367,57847.348018631936,2.583624865407634,0.03292811726399761,1.614654785373442,3.0,8.0
18,574.6719149619963,79730.67749926448,2.5828312046556046,0.809544310178417,2.4771902958753964,1.0,41.0
5,1379.7309995590783,223326.13744930152,2.908610982476184,0.529817240149958,1.2992182219184407,11.0,8.0
4,1173.9896591555373,195991.07124245283,3.402564416010622,0.6006427025481239,0.11293924041350943,11.0,6.0
6,1011.3989258907419,237294.8246525837,2.8534633291448968,0.29451081595671275,0.2933171192428127,10.0,8.0
7,218.12255459851497,215513.641035851,1.910026851601858,0.00125251972124759,1.1406722989535916,2.0,7.0
5,938.1033099331942,161130.36521662693,2.9332741037206427,0.35682575066793115,1.181536992427632,7.0,5.0
11,294.4158148693797,141353.5079899216,2.0359448099930075,1.171607615765371,3.4573581366519957,3.0,41.0
7,633.0355037293006,42503.60856805288,2.810041994581739,0.05350823171459771,0.7042914990272765,2.0,14.0
8,1600.1582464083604,156026.80188498308,2.0867718058938816,0.05147039120693833,0.9542622958477721,3.0,9.0
4,662.1338623794611,109652.62923664837,2.340794038808631,0.04814886986401258,0.646381453091957,0.0,11.0
18,539.1475775024106,155684.08161787997,2.4446885765207607,0.716001817158116,2.627980560880183,4.0,41.0
8,1035.777743169938,227676.15768299662,2.8845868397272816,0.5063350534678371,1.2407146417239665,9.0,10.0
18,426.0034425566137,135459.7909925485,2.760938059369819,0.9374481916324072,2.7559110658437795,4.0,35.0
21,783.2090361868738,74345.32106872537,2.9693347766809945,1.0287150085418193,3.601433885743362,7.0,44.0
3,1125.1891124482556,294642.75561820285,2.551641210492736,0.37200297742559496,1.1751125722652156,12.0,12.0
17,525.4100120890323,174263.15474369115,2.266513088588508,1.2376996537639227,1.7174661967916753,4.0,55.0
26,636.1186853581441,151825.2349107259,2.6103527048776187,0.968527000329787,2.050283849032733,6.0,53.0
24,620.5922212958824,140787.1880206391,2.73067139932388,0.9394661390857348,2.299631205143826,5.0,43.0
6,1495.155703081844,157602.40000449415,2.9552611583654746,0.357280046885768,1.2612252956663301,9.0,7.0
10,423.9116876886702,169042.36191957188,2.9994240356894353,0.07490624446683591,1.6432633039861144,4.0,10.0
22,376.11014681130894,162521.89935931322,2.1399087287031047,1.0521441014976458,3.8221711296646856,4.0,49.0
11,1028.8151563438776,118333.17134281372,2.233505575072954,0.024623546252051112,1.1852628497134352,4.0,16.0
1,2033.9890872670667,190978.58349178726,3.747626601471304,0.8030165675514335,0.23615590219774535,7.0,10.0
11,1078.9564366221623,287658.7680878509,2.543162928072511,0.06267227918066334,0.14452701921411873,2.0,12.0
2,1292.9935159256124,220448.21852763987,3.134673025409337,0.0,1.434392598077855,6.0,11.0
3,552.0183610595127,235448.65174506698,2.838400041156107,0.05924965515544815,0.529690704538905,6.0,17.0
8,620.3287674024664,117279.30048376869,2.475478756995866,0.5881479873959871,1.4281434541843183,0.0,38.0
18,257.4595343944883,96033.5232981627,2.6082546161430025,0.5756213324737078,1.7059756361383367,4.0,38.0
8,612.8288418273571,130902.8977977757,2.2679725358934597,0.07522141696177409,1.2791888736582961,3.0,9.0
3,1285.0971207188345,144540.19401648134,2.8401514761429607,0.05380532195557279,1.7400566259558525,3.0,14.0
7,1446.7725848620228,153755.16329008824,3.0675229649024205,0.050645751328685755,1.8336773991406845,0.0,14.0
21,322.6219966658552,119778.54563334922,2.4912385198737637,0.41750055217076704,1.8605189830990805,4.0,44.0
3,841.0003223146812,174293.40994404998,3.0585902446613273,0.5481629919296321,0.18864694576124932,8.0,12.0
4,693.31607892992,154386.37909869186,1.6058299768577018,0.05888428978245131,1.5541690820740015,2.0,14.0
18,512.2170851694253,107010.46581116228,2.1610908279500034,0.8307930747471335,1.077150707210976,4.0,53.0
10,1098.2066438585523,272804.05235553725,2.8253940546937826,0.571303011817932,1.0896754211385864,10.0,9.0
20,463.3550892103977,55486.49895969457,3.237191345952743,0.9628489881040088,3.7087097099583612,4.0,45.0
4,1331.5737872763016,256701.90669542816,3.199475964854218,0.6450464808186336,0.18830524408015342,14.0,8.0
20,355.85314087291493,118844.14849405299,2.6349073355187236,0.6859266709874305,2.312109322253715,1.0,40.0
7,839.8241447070974,150328.53320520677,2.6943934461076124,0.04965721355364524,1.6381310481851672,1.0,12.0
7,434.7855535490462,12872.028447057528,2.0552359791604937,0.07933226777418963,0.19545084493170023,4.0,8.0
10,785.8945075902434,299184.7651318428,1.868577750325944,0.0824676683125933,1.6701560058330571,2.0,11.0
8,1343.256239197125,119303.1221580405,2.0702382733357774,0.06891770623622305,0.6497783404610298,7.0,7.0
24,221.0277235794009,188591.39734663838,1.9206800673158178,0.6813583606871125,2.757387616864918,5.0,38.0
4,1197.869071292081,190695.05248268385,3.012362930073415,0.03337663075100121,0.43311180358702905,3.0,14.0
7,1029.2555403982399,290046.74958968733,3.302870728440809,0.5241553140318158,1.386571055700558,10.0,4.0
14,548.0715184117332,128514.33260904416,2.3952903246015054,0.8465065794425513,1.0855143967617256,2.0,29.0
18,398.5607734079885,50747.362567559496,2.9842372601083413,0.38089553814837046,1.0552539643456091,5.0,43.0
14,517.2345820223238,155769.6348527972,3.075447486331566,1.026685649238837,3.983786068121638,9.0,41.0
7,1230.7936585618993,230013.28812165346,3.0760892887379576,0.5131526979659883,0.8877334929188663,4.0,11.0
5,1209.7916510072614,172800.2245656158,3.8687210669586407,0.7927647757561922,0.8491494920008447,12.0,6.0
4,1243.2104233523578,149983.6073035591,2.165019615883547,0.1312536056635552,1.2534368710771138,11.0,12.0
4,1249.9967452079532,132464.71836592202,2.637681114651541,0.8360994310411057,0.20376684414034127,11.0,6.0
11,316.58548651641865,187361.50509725316,2.8306705246157207,0.6172101495624526,1.1190725720494306,3.0,38.0
15,301.6193102574189,131549.29386854777,2.378887713012877,0.8350864974238756,3.8333487072872607,4.0,37.0
7,820.6045808965841,194579.40650036535,2.183531840728765,0.08316976094375789,1.3214006933188376,2.0,14.0
21,378.44880705360896,127050.5526068199,2.0814620063453093,0.6391192972850275,2.718350703077302,1.0,50.0
3,700.9945540501242,74529.25657570706,2.4657794815123752,0.06354804907408623,1.1277706464007293,1.0,17.0
5,1182.3752449193694,149938.30664443254,2.3230344049578857,0.0015212417340015813,0.8165040714430833,2.0,18.0
5,897.6396260333609,184534.77925422712,2.5381462645084625,0.6396601592160175,1.4627308740851641,6.0,9.0
4,1097.3554046618283,131521.4045513632,3.103572171290276,0.20382106848224468,1.066295087379255,12.0,6.0
6,1243.6376437845404,123000.33224854313,3.032041776184225,0.06223094544963661,0.8822437280134795,5.0,12.0
19,358.4770731778395,152259.089196925,3.007982017004132,0.7988993481715652,2.803153108686673,9.0,26.0
4,1200.3329834061879,194267.3934299255,2.905385046652586,1.005466540355504,0.49068438805191117,9.0,7.0
9,415.6551222657678,146192.52817459288,2.587023508448268,0.5176922363674069,2.3504999921536207,8.0,39.0
4,1208.6060656555808,147021.0689019502,2.23213087960283,0.008519758859625366,0.6991223384316999,4.0,9.0
12,658.3808212034089,57463.461090334386,2.0618345302466676,1.0187704602030485,1.4550394219166296,3.0,41.0
6,1858.9938164936862,155005.65319700364,2.8705940212862173,0.32634984935451034,0.42361191458774783,12.0,4.0
4,58.60040329102151,216948.56382019972,0.9423050977590419,0.0310948169805725,1.691900160245306,5.0,15.0
8,930.3600569268488,261967.94246061723,2.589710642010157,0.49860250744469975,1.1339832973621131,5.0,5.0
6,1660.8183545128586,136814.19480085262,2.873158866970414,0.42162538521409615,0.8044865381049494,11.0,9.0
6,787.3783477884938,210095.86794601817,1.8039812226655907,0.033579600920163585,0.36540513454936774,2.0,15.0
3,1110.6399585129416,105527.63210016504,2.5162258684163765,0.53686550226137,0.1960413788532039,9.0,11.0
3,1249.00810647474,217989.82119100814,3.25429061057622,0.3093439675347003,0.3400050862646053,13.0,9.0
10,1430.7169455534088,90754.45080296927,2.0391753117022544,0.05335814469523931,1.7745853678556915,2.0,13.0
8,751.6049388715883,148856.67920180986,3.1991883802630046,0.04407434884177671,1.4524142160388431,1.0,9.0
4,1042.0334600589895,183740.8548040369,3.3900802166739066,0.7806490116622543,0.37905340253080333,12.0,8.0
9,1670.7046761695437,213206.28874843905,2.399066926857883,0.05919303353115986,0.8553367859560925,3.0,18.0
15,638.4522228849526,152055.7729513353,1.88949214627246,0.6851544161403924,1.1792529744905416,4.0,39.0
20,402.14031214856266,131985.64749775222,2.696860962929004,0.9742464299059448,2.989377703164997,2.0,50.0
4,694.9723429153299,266649.7292358754,2.708710785105687,0.03250434239530818,0.4154113488515724,2.0,14.0
0,1144.4707051736343,92712.12203533862,3.057701408912816,0.575167844533278,0.17217682257275183,6.0,9.0
3,880.1903485116959,84343.01258525572,3.164942387634379,0.5152320595270758,0.37192610157381434,10.0,8.0
6,1549.535224963187,137575.05042505875,2.7895719029864416,0.01214633561974289,1.5124163456073267,6.0,11.0
4,1301.806743826866,281656.9835354702,3.266351129482556,0.6409470417713563,0.37620363220389585,9.0,5.0
30,665.4366052551966,171264.44446103412,2.771989692090643,1.1111742920920356,1.7833704054025696,8.0,46.0
8,710.7229659542256,182766.437749714,2.7452876604748955,0.06240602009490218,1.7050118165895176,0.0,15.0
7,1980.427253781636,55735.994520042266,2.132344742551705,0.028878993977672324,0.9224910103270263,3.0,15.0
3,1568.1821466243787,201532.21748153842,3.30616086240534,0.44953601326165893,0.15341504830952807,7.0,7.0
5,674.7073276784316,135244.07656649553,3.16131984166673,0.3916508749507799,0.3037948621135016,11.0,7.0
4,1406.1715351185865,216523.0144677059,2.7408510841413913,0.6571236134644783,1.0637553868976717,9.0,13.0
8,793.8735975870725,233975.19352872332,2.3339498814783823,0.1715318754542161,0.7719762917405883,7.0,8.0
29,750.0817401277633,49035.58750884986,2.2139887169740318,0.954344590535863,3.534295574671034,3.0,33.0
4,1017.7341090784039,183310.27298033846,2.8370989376331663,0.04963770517313586,1.6605218541788307,5.0,9.0
20,464.1481683219681,148456.59876818553,2.9048726332795707,0.3881006107456094,1.0367050686411905,3.0,47.0
1,1187.6037993662615,85318.79784667397,2.2953913273115116,0.05193700434337197,1.9946335308666383,6.0,7.0
6,205.38038463044643,115554.81849042774,2.539719545356835,0.046718765790281044,1.143021097598394,3.0,8.0
4,879.0772213315736,249291.20226710424,2.817560238027533,0.05313670945836201,0.3692529298457812,3.0,14.0
4,870.2865745335382,202698.86181490225,2.795974419961567,0.5983796420467555,0.26982658639122903,17.0,8.0
7,1546.3875534512874,181453.74492259213,2.9474561594092172,0.05538336168481241,1.899690111712843,1.0,23.0
7,886.5491058290786,205985.93307477192,2.292777312330241,0.8921168275099757,1.0183281951737488,11.0,5.0
5,1589.99621167864,195041.42064587367,2.61113511282267,0.7423389205219539,0.4225247513124336,9.0,10.0
7,1280.754276076548,174679.33147346292,2.768986294392315,0.3470886057327527,0.5596321945010767,13.0,7.0
23,534.9263676104958,114920.5426288034,2.5792987042829147,0.9738974275499437,2.166023996980818,6.0,47.0
15,551.466599514705,75506.71305324053,2.172548787741383,0.6678489211609702,2.981969008147736,3.0,60.0
11,287.07864220957947,79784.14144782502,2.7702562051547286,0.6830753099627784,2.835574000664836,5.0,44.0
10,958.206079492136,176384.8276326722,2.409506817867937,0.08583490107346739,1.3500634636274045,2.0,10.0
3,955.7506903472732,153450.4590191007,2.567733296538839,0.03540013822268312,0.7037637771880504,2.0,7.0
13,808.6715967572959,116456.7275566521,2.788764331391514,0.06823658175083282,1.3786122683789659,1.0,11.0
21,444.3110632408975,64404.97068782539,2.47219582914685,0.7390701992674887,2.6717149535897953,7.0,35.0
20,428.6861466313749,100269.13115479669,2.6632188487406467,1.0449825861528834,1.0609837004367695,0.0,31.0
7,918.2533290687954,253839.50455170232,3.041352798484838,0.4889641069851712,1.1865632377789008,6.0,7.0
12,507.03287885275864,172878.94710087386,2.355509491941844,0.675845168738558,1.9336155217728448,3.0,46.0
3,1349.9781328366025,148410.60571891005,2.6019379126828515,0.09402881004187266,1.5782331209713194,2.0,10.0
15,515.4324014205158,130778.25568792233,2.0096585109054357,0.6861493692522762,1.7987760415382752,2.0,55.0
17,683.3816229399483,108503.6396069717,2.2511724902130097,0.6284650167464756,2.4074673417129313,9.0,50.0
7,849.1720645798321,117853.94519817558,1.4453610425143375,0.08017586362147613,1.017376150640371,6.0,9.0
2,1083.6105093277642,55003.59744632899,2.054057850883395,0.7848932839822754,0.27808576707289323,11.0,17.0
7,929.6704712321641,184114.46878606407,1.971067549879238,0.02862776599763038,1.5675030538602752,3.0,11.0
17,444.09345430703763,121232.44460789252,2.0430516870758813,0.8217920029221303,1.909049370433229,1.0,43.0
1,1375.0986646794718,104230.84828368867,2.4301975161173477,0.02693182877708843,1.9538112483289922,3.0,13.0
14,306.3709090178305,147447.3422601883,2.3359697067597427,1.2646480039534056,3.281159063652973,3.0,46.0
16,571.9899216198419,150694.88644905903,2.959098819049849,0.8573591726855968,3.877177821015141,7.0,38.0
9,1115.339404303271,130324.34502244712,2.237422985990216,0.02051873642770971,1.9485278799421824,2.0,8.0
16,736.4536319436385,96317.45310870072,2.347552650482627,1.1817066836925711,3.1038057383251525,5.0,49.0
7,1611.0305560831112,243494.27179783717,2.679763863060758,0.4188897436164922,0.14414847938371372,10.0,10.0
5,1094.4261583689204,89522.57750819971,3.180358543329582,0.05772081989576607,1.3902189373915108,2.0,11.0
20,802.0895045584722,124276.27717165019,3.0566512693707786,1.0737741156853207,1.0403545879141447,8.0,42.0
11,548.2805573574585,155054.84759336093,2.486501127576836,0.823128820586093,3.050927291458478,4.0,50.0
13,848.758252381338,31537.29691541745,3.1166017622536177,0.9224633012192095,3.372832711506505,4.0,55.0
8,854.0747004780653,272286.02616354084,2.1786053805376446,0.7701054259840135,0.5208847000143457,11.0,7.0
7,848.1187877092977,202416.18646545077,2.433331354867998,0.0014874369611564686,1.3045242346464077,3.0,14.0
6,1599.7654402995383,157816.29867698098,3.0524477298700585,0.66919037571055,0.852300848917628,10.0,4.0
8,477.96678441470135,100789.66849903336,2.5974292751284205,0.8123146078418483,2.4611283830890205,6.0,52.0
20,309.2464787721044,90542.88064938929,2.300216810855268,1.2235489878622907,1.7691512425980014,5.0,45.0
19,514.6143194293267,55950.5471353214,3.5064913145678878,0.959581357369161,2.360423361762643,6.0,38.0
4,819.2126684270688,205991.6292761168,3.1251288947067386,0.5717422418501998,0.7979969037489774,10.0,8.0
5,1186.4631329027845,211882.34375794634,3.2368455601139674,0.8211065033394904,0.3456369582757174,2.0,6.0
6,1182.3838718686113,338854.3556705214,3.001224046695429,0.2945020246218983,1.2882308588555549,12.0,7.0
5,1166.6043453606599,254099.3486980606,3.5591377228125993,0.7578995608974912,1.0232862395227125,12.0,7.0
5,1487.2611489839303,255174.28985580307,2.9521764973494418,0.8796118844018598,1.4564624039596532,12.0,9.0
6,1678.2533868612036,215240.27407610166,3.5502387857216835,0.586006081716219,0.20273762331281198,4.0,7.0
24,613.5312898194979,125349.18894894158,2.449032215347266,0.524415690124701,1.354859946259314,6.0,41.0
6,948.8363268023811,147622.78970374507,1.952870188383409,0.059924800497456986,0.8845148415543684,6.0,7.0
14,909.8706597789377,210297.6251459533,2.1375175734801135,0.040993453449548856,1.4778809895052267,9.0,17.0
2,1473.0647350994236,271115.60564944893,2.8626659296590202,0.5941897627229763,0.5471377635671593,16.0,8.0
4,839.308590569083,185117.41863825245,2.2179961633588667,0.0019661893176186607,0.13984214453509905,1.0,8.0
5,795.8238247255953,176655.96033212132,2.676261326082048,0.7656805707762318,1.2701289174649706,11.0,10.0
5,1167.350688938033,137505.21237032706,2.696579783193435,0.052581387514729475,0.8355449376937755,2.0,11.0
4,1445.9219151774284,179835.6041154105,2.229773055866849,0.3768145789257308,1.2783452929800843,7.0,10.0
9,327.6988621493356,133966.33535149123,2.323361316838441,1.0147461833685516,1.7308007909696779,5.0,50.0
11,1267.873345700747,141256.16195092254,2.143272341091853,0.0382701740834156,1.8812794926372491,2.0,5.0
6,755.3202705251786,113330.14965395388,2.006473655005066,0.10494563424721694,0.7193183839353342,2.0,18.0
18,565.3715835269785,83423.34391551159,2.4738422346099784,0.8368687245751617,1.810444821129831,7.0,42.0
9,1577.285716907808,238364.68472950193,2.576865352555906,0.4879030308477279,0.5375076397792835,14.0,6.0
6,1017.7958545151814,114361.68102392773,3.0969166223494162,0.09282639997975312,1.451587423455363,0.0,22.0
7,803.8519669784905,272042.6305289577,3.477444702069035,0.7384518161970777,1.403901714089043,12.0,5.0
8,977.4117479095046,181515.94695685784,2.8194452379637305,0.0,1.186691067651063,2.0,11.0
3,994.2975247229609,213538.4457032802,2.9882593191537223,0.5718661442792304,1.3872014407817708,7.0,7.0
4,1172.1376495820841,226408.42815395584,3.2984095811931264,0.4630820105275958,0.7176010391167071,8.0,7.0
9,486.68802751851615,157746.64334338566,2.9942096107344787,0.057641008860354455,1.4314570984235528,3.0,8.0
17,489.1845260344478,52768.82895762868,2.107312118932475,0.9662129952175944,2.0080037429003026,3.0,46.0
2,678.3102430791187,166686.30386710225,1.4774068295325966,0.09958585499882451,1.396593882620795,0.0,18.0
18,556.2802362374699,222677.64950117905,2.126134585288958,0.3901811965459557,3.85509512041654,4.0,40.0
4,821.6838370144787,62607.21681515587,3.190293728523092,0.06128877993969707,0.7747020209025236,3.0,9.0
18,523.5248249804285,90997.00251973994,2.327154136274996,0.5982054714982785,1.1456956946803498,2.0,41.0
6,983.936393697963,243937.62925121322,3.2547632316011943,0.9034395100378869,0.505911931127329,8.0,7.0
6,974.7811178983204,279670.5231677333,2.876115675277371,1.0542471381342962,0.2755304377514627,10.0,5.0
